tweet_id	class	tweet
SMM4H2022CfQKFwnnrCM7Nv5t	ADE	i've had no appetite since i started on prozac, i guess that's a good thing
SMM4H2022fbLWEdM10jNNhadr	ADE	i am way too hyper to go home and do nothing tonight :( damn prozac &gt;.&lt;
SMM4H2022fkNPin1wPBKDWLJW	ADE	Rules of Prozac: 1: You can never sleep, ever again. NEVER EVER 2: No you may NOT switch your brain off. Ever. 3: Exhaustion is your friend.
SMM4H2022fkNPin1wPBKDWLJW	ADE	Rules of Prozac: 1: You can never sleep, ever again. NEVER EVER 2: No you may NOT switch your brain off. Ever. 3: Exhaustion is your friend.
SMM4H2022fkNPin1wPBKDWLJW	ADE	Rules of Prozac: 1: You can never sleep, ever again. NEVER EVER 2: No you may NOT switch your brain off. Ever. 3: Exhaustion is your friend.
SMM4H2022HZorlDAQJpMis0BF	ADE	whenever i drink and im on prozac i always feel a little bit sick and twice as drunk as i usually would
SMM4H2022HZorlDAQJpMis0BF	ADE	whenever i drink and im on prozac i always feel a little bit sick and twice as drunk as i usually would
SMM4H2022VMsOVD2YeNm0mbtr	ADE	food doesn't help for energy, not sure how to get some get up and go! #newmeds #quetiapine #bipolar
SMM4H2022EKRwimbgcDYzeQdU	ADE	my increase of quetiapine is making me so tired #sleepy
SMM4H2022EKRwimbgcDYzeQdU	ADE	my increase of quetiapine is making me so tired #sleepy
SMM4H2022JntsE2UVvCXCwZpq	ADE	@USER______ been thailand so many time it's lovely but always seem to have bad dreams every since i been on quetiapine x
SMM4H2022km5fGAOne9TFs27r	ADE	@USER__________ quetiapine withdrawals.
SMM4H2022Yy2trmjsiA89iyQ4	ADE	Just about dead, think it's bedtime.. Fuck you quetiapine
SMM4H20223iksFjCXDsnLK63a	ADE	@USER___________ I lost weight in the past but it was much easier. Like 2 steps forward, one step back on the quetiapine.
SMM4H2022Uxgvy7afbQQnAYbG	ADE	took a quetiapine it's been a while and I'm ready for bed, so tiiiiired
SMM4H2022WQin04z4gzP4CHBl	ADE	i think i'm gong to speak my gp about reducing quetiapine dosage. the weight gain from it is scaring the hell out of me.
SMM4H2022ozEQkjYmwBBky9J7	ADE	sleeping my life away on #quetiapine. fine by me.
SMM4H2022TUGT2g7fAPHTookA	ADE	In other news, I've got my first weird side effect from quetiapine. Numbness and tingling in my fingertips.
SMM4H2022TUGT2g7fAPHTookA	ADE	In other news, I've got my first weird side effect from quetiapine. Numbness and tingling in my fingertips.
SMM4H2022ZMWP7uu8DDee5rj5	ADE	@USER_________ i know. i just realised with everything else - i haven't taken the sodding quetiapine yet!! wondered why i wasn't drowsy doh!
SMM4H2022tMEm1ZAVS83hBkbV	ADE	feeling a little dizzy from the quetiapine i just popped!
SMM4H2022JNpcKWvImHDtO8d7	ADE	@USER_________ please tell me that wasn't quetiapine! that stuff is sooo sedating...
SMM4H2022FD41kTlV0Pa2rups	ADE	@USER__________ not eating that badly but portions prob too big. quetiapine a factor. think i'd be ok with gentle exercise but not vigorous
SMM4H2022C8kbNoRGaV0Utawz	ADE	erm my pdoc wants me to go back on quetiapine. pointed out it had caused a heart arrhythmia last time. going back to gp to look at my ecg
SMM4H20225v9pLL9CGYKArBXx	ADE	having a serious quetiapine haze this morning...
SMM4H2022RLrjIm7fzglqh3Ij	ADE	Hello, world! Quetiapine zombie this morning and I have a work call in about 45 minutes. Perfect combination.
SMM4H2022N8ZAaLlNfYnWq3zi	ADE	#quetiapine is not doing me any favors #ifeelsick
SMM4H20224HuhE0LeKyc1byX8	ADE	@USER________ am on 300mg quetiapine. mainly tiredness it causes with me.
SMM4H2022pB7uOkY2vK6u6r70	ADE	i hate my new medication. it makes me feel hungry :-( #quetiapine
SMM4H2022WI8nfux1aOZdZniT	ADE	01.10 day 13 rivaroxaban diary. headache over right side of head; lower back pain. wrote letter to my gp &amp; his colleague outlining problems
SMM4H2022WI8nfux1aOZdZniT	ADE	01.10 day 13 rivaroxaban diary. headache over right side of head; lower back pain. wrote letter to my gp &amp; his colleague outlining problems
SMM4H2022QGum4mwFq0oV1OwP	ADE	03.25 day 13 rivaroxaban diary. neck ache and right shoulder ache. lower back pain.
SMM4H2022QGum4mwFq0oV1OwP	ADE	03.25 day 13 rivaroxaban diary. neck ache and right shoulder ache. lower back pain.
SMM4H2022QGum4mwFq0oV1OwP	ADE	03.25 day 13 rivaroxaban diary. neck ache and right shoulder ache. lower back pain.
SMM4H202219OvcgsUmSN1NSYH	ADE	20.12 day 15 rivaroxaban diary. haven't yet taken today's tablet. will when i eat. still intense lower back pain from yesterday's tablet.
SMM4H2022nnKZ38b67fiFNqTm	ADE	05.00 day 17 Rivaroxaban diary. Woken up by pain in neck, hips and legs.
SMM4H2022nnKZ38b67fiFNqTm	ADE	05.00 day 17 Rivaroxaban diary. Woken up by pain in neck, hips and legs.
SMM4H2022nnKZ38b67fiFNqTm	ADE	05.00 day 17 Rivaroxaban diary. Woken up by pain in neck, hips and legs.
SMM4H20225A5ixo4fUvDfinqa	ADE	"14.11 day 17 rivaroxaban diary. still waiting for doctor to phone me ""around lunchtime"". taken more paracetamol to dull the aches."
SMM4H2022S8i2bZCVQF3z8VCv	ADE	21.19 day 17 Rivaroxaban diary. Aches are related to pressure on my body, e.g. If sitting then in back, buttoocks and legs 1/2
SMM4H2022uMS9VCaK3us1aB3d	ADE	seroquel gives me nightmares every fucking night but i take it anyway
SMM4H2022tDmnc4MB0Th0A0r7	ADE	i don't like taking seroquel at night. makes me crabby the whole time the following day. something about feeling sluggish and groggy. aargh.
SMM4H2022tDmnc4MB0Th0A0r7	ADE	i don't like taking seroquel at night. makes me crabby the whole time the following day. something about feeling sluggish and groggy. aargh.
SMM4H2022H0gMTonqCL6N3bbA	ADE	So, I lasted 16 days on Seroquel. I couldn't handle the awful side effects. Constantly dizzy and lightheadeded & a myriad of other bad stuff
SMM4H2022H0gMTonqCL6N3bbA	ADE	So, I lasted 16 days on Seroquel. I couldn't handle the awful side effects. Constantly dizzy and lightheadeded & a myriad of other bad stuff
SMM4H2022Bl9QQzATn43c1Yy6	ADE	well i didn't gain 18 kg in 24 hrs. seroquel gained it for me over 8 months. ffffffffffuuuuuuu
SMM4H2022FBp9RJQIOciE7mMb	ADE	@USER_______ i take way too much zoloft and seroquel to get the horn my life is a lie
SMM4H2022j1554hA8K0YRJe81	ADE	@USER_________ ooh. i was on seroquel. and withdrawal is a bitch. i'm not even fully off it yet either.
SMM4H20221sEuriQTlAf7iaHf	ADE	popped a seroquel now i'm sleepy
SMM4H2022Kww3YHEoJMqyMD1D	ADE	have been in a lot of pain all day though and i feel and look like a zombie. seroquel is quite an annoying medication, ugh. -.-
SMM4H2022Kww3YHEoJMqyMD1D	ADE	have been in a lot of pain all day though and i feel and look like a zombie. seroquel is quite an annoying medication, ugh. -.-
SMM4H2022fgCGEtUqn8nmFUDy	ADE	just took seroquel. now i'm freaking out that i will end up sleeping 15 hrs and miss my 12pm appt tomorrow
SMM4H20228eLoQlC3EDFTReAm	ADE	time to let this seroquel take me into some weird dimension and see crazy shit in my dreams. i was getting shot at by gangstas last night
SMM4H2022WEo7HOmP9R3z9dO7	ADE	I'm tired of being tired, deffinatly #nap time for this girl. Stupid #medications #paxil #trazodone #seroquel
SMM4H2022WEo7HOmP9R3z9dO7	ADE	I'm tired of being tired, deffinatly #nap time for this girl. Stupid #medications #paxil #trazodone #seroquel
SMM4H20229YdVV8DZjhjKPr0l	ADE	oh hello seroquel old friend i mi*passes out on bed*
SMM4H2022fBpK6etde816Ko36	ADE	Tell you okes what: When your Dr. says only take Seroquel at night, only take it at night. Zombiness galore.
SMM4H20225Sy13S7rJEAcS2NY	ADE	Oh, what a great idea watching Gordan Ramsay cook at 4am when I'm hungry from my seroquel.
SMM4H2022tVeo0MR1t4FiRQEe	ADE	@USER_______ i had to taper myself down. i think the seroquel gave me lasting sleep paralysis. i've had it ever since.
SMM4H2022qbHXYaxnxBbXJYv8	ADE	the one time i'm glad for seroquel memory loss
SMM4H2022gcQWk1MxyiIntv4u	ADE	@USER___________ meds work differently for each person. i know seroquel xr was hell for me &amp; i gained weight but can be heaven for another
SMM4H2022IRGUA1schp8UHRbl	ADE	@USER___________ enjoy :) haha. i take it + seroquel + klonopin every night for sleep. it can make me very loopy sometimes!
SMM4H2022qHkMuhRP5UFutF44	ADE	this seroquel-dry-mouth thing is getting weird
SMM4H20222d8jxsMDM4WhUuYB	ADE	i've been really forgetting to take my paxil lately but if i take it with a my seroquel it makes my sinuses close up :(
SMM4H20224o1An6R3PtGode71	ADE	nb: not psychotic ;) seroquel used off-label for ptsd. ctl'd many sympts, helped sleep. but side fx - weight gain - caused terrible pain.
SMM4H20224o1An6R3PtGode71	ADE	nb: not psychotic ;) seroquel used off-label for ptsd. ctl'd many sympts, helped sleep. but side fx - weight gain - caused terrible pain.
SMM4H2022Nofqpu6Q9UEvVqfb	ADE	@USER_____ they increased my celexa. took me off seroquel because it was screwing with my memory. i go back in two weeks to see how its goin
SMM4H2022syIueEdKqHVarNsJ	ADE	lucidity rn is probably some med's fault...with my luck probably klonopin and not seroquel
SMM4H2022Hr4au6471ahBpITz	ADE	going back to bed for a nap. seroquel has turned me into a zombie again today.
SMM4H2022rUm69HCcUtP1XPYl	ADE	i stopped taking my seroquel because i hate it. i can barely function on it, hopefully my cpn &amp; psychiatrist can advise a 'nicer' med.
SMM4H2022VTtPDoSgwmUeo0cr	ADE	@USER_________  -nods-  my zombie-ness when i first wake up in the morning is mostly from my nightly meds too (seroquel).
SMM4H2022KqwHA2c0kd7Q3ORA	ADE	really bad rls fron seroquel :(
SMM4H2022gkCRHJCj27A8gvJt	ADE	it was 6th period when i was still fucked up off them vicodins &amp; seroquel. i remember it was lunch &amp; i left because something pissed me off.
SMM4H2022LdaWCC7cavliqrmZ	ADE	@USER___________ but i switched to trazodone ... i was doing some crazy ish on ambien smh not good lol
SMM4H2022IUE0W24lLuMPN5NV	ADE	@USER____ trazodone made me extremely angry and i was wide awake all the time
SMM4H2022IUE0W24lLuMPN5NV	ADE	@USER____ trazodone made me extremely angry and i was wide awake all the time
SMM4H2022tBw9BPNHdU4tjBG8	ADE	co-codemol and trazodone have taken control of my eyes, so i better go to bed, before they switch off my legs too, g'nite all, stay safe
SMM4H20225U0DukgJOV31JoB4	ADE	@USER i take trazodone for my #insomina &amp; still have a hard time falling asleep or i end up having crazy dreams that wake me up!?!
SMM4H20229TPaYSQmo2EOEoOn	ADE	its your third visit in 2 weeks for priapism and you're still taking trazodone @USER_____
SMM4H2022khnltzeX4RiU5E7z	ADE	@USER_____ i used to take trazodone. made me sleep for dayyssss
SMM4H2022iJKQLw1MojrTHLAh	ADE	@USER_________ things like mirtazipine&amp;trazodone weight gain isn't too hard to mitigate.things like valproate substantially more of an issue
SMM4H2022lIbHs6WKFsgdsGg1	ADE	fuck you trazodone.  i didn't want or need to sleep for 11 hours.
SMM4H2022b3AyYCx2eQzpyg7j	ADE	@USER________  trazodone but you might have troubles waking up in the morning. 1/2 tablet is enough for a night i could give you 10 for 10$?
SMM4H2022xVeu7mqpTExcnhpC	ADE	i'm so allergic to trazodone but i haven't been taking it so no one believes me :::---))))
SMM4H2022rFR7OHZncJ5qJYJK	ADE	@USER________ banana? hot milk? and randomly lettuce! all contain sleepy bye chems. all i have is trazodone which means dopey all day tomo
SMM4H2022KKp0JvhvMqvtDOo7	ADE	i took my trazodone like an hour ago and i can barely keep my eyes open and i need to finish homeworrrkkk
SMM4H2022lShOWF1jYmOfSiae	ADE	@USER_________ @USER___ i haaaated trazodone. don't be afraid to ask doc for something else if side effects continue. gave me migraines.
SMM4H2022lfxAiSA6X0KRAUSG	ADE	have taken the trazodone dose back down. simply cannot put up with feeling tired all day!
SMM4H2022OfiVeH7GDRVcmUZ1	ADE	does trazodone actually make people feel like high omfg it makes me sleepy
SMM4H2022sru9Ikru9bSatyDc	ADE	eat my trazodone then go to bed, wake up in the morning with holes in my head
SMM4H2022zQXawl19k8ZZUg8l	ADE	my trazodone be having me dream all types of crazy.
SMM4H2022GGa7SBYJSRZPem8v	ADE	great.. i have hives up and down my legs from this gosh dang trazodone?
SMM4H20226s9AGprWbhMfxSfQ	ADE	taking trazodone and literally passing out on the bathroom floor yeah that shit happens
SMM4H2022bCHkz6W4813EU0RF	ADE	trazodone hangover and dry eyes
SMM4H2022bCHkz6W4813EU0RF	ADE	trazodone hangover and dry eyes
SMM4H20221OS3SoaW7RRfMzhV	ADE	@USER________ I was on tysabri for 50 months. I'm in the process of going to tecfedera. It is similar, I needed to get off because of veins
SMM4H2022Ji530Wb6d4csA80c	ADE	@USER__________ no joke!  #tysabri worked like a charm for me, til my immune system went poof.  hopeful about #Tecfidera :)
SMM4H2022JapKia2IrtoOhqX4	ADE	it's not even 11pm and i'm already feeling the venlafaxine withdrawal. stupid bitch. how hard is it to pack the bloody tablets?!
SMM4H2022B28eydaPse6S2dY5	ADE	@USER______ i feel for you, i had the sane experience of disturbed sleep &amp; bad dreams on venlafaxine xx
SMM4H2022B28eydaPse6S2dY5	ADE	@USER______ i feel for you, i had the sane experience of disturbed sleep &amp; bad dreams on venlafaxine xx
SMM4H20224FIB44myPxZzS2Sc	ADE	@USER__________ i had itchy skin at night on venlafaxine, i react badly to insect bites too.
SMM4H2022pKHnj50GSdL5PeCb	ADE	i feel siiiiiiiiiiiiiiick. damn you venlafaxine.
SMM4H20225SPioby3w0L2qKd1	ADE	@USER_____ thing about venlafaxine is the withdrawals when you're late for a dose - it's like electric shocks in your brain, and they go -
SMM4H20225SPioby3w0L2qKd1	ADE	@USER_____ thing about venlafaxine is the withdrawals when you're late for a dose - it's like electric shocks in your brain, and they go -
SMM4H20223L0YfQAy5OoOogCI	ADE	venlafaxine withdrawal is horrific
SMM4H20222eYxdX6iaPteGbsN	ADE	@USER_____ i was on venlafaxine after the citalopram but it messed up my sleep :(
SMM4H2022X8IvS6mJ3GRtZAY8	ADE	@USER______ bloody zombie I also take venlafaxine thats for cronic depression bipolar is a difficult illness to deal with, both for the
SMM4H20223jdOYomIfrkylhrM	ADE	so i ran out of victoza before payday &amp; restarted it yesterday.  bleh: nausea.  it did help me lose @ 10 lbs. but i found 3 when i ran out.
SMM4H2022VIrosJVqyRXIE7Vf	ADE	also my kidneys have been swollen ever since i've been on viibryd.. but its also been super hot out..
SMM4H202244a5ybslPiAVN0ix	ADE	this night of no sleep is brought to you by vyvanse. ?
SMM4H2022mMx6sMePlQ00mGEE	ADE	@USER________ yeaa bihh all jacked up on vyvanse!??
SMM4H2022H9ih7iOHA3QbQFMZ	ADE	ugh i wish my vyvanse didn't make my stomach hurt so bad???
SMM4H20224f9yPHG1VTBzI6Li	ADE	so i took 2 vyvanse this morning..i think i'm about to have a heart attack?????
SMM4H2022yJkbvCqCu3tyu306	ADE	i'm so irritable when my vyvanse wears off #fuckkk
SMM4H2022HY2QGDV7TwmNTuMx	ADE	vyvanse makes my brain crazier than it already is.
SMM4H2022P9a0RTyJVdPO1aIK	ADE	alright time to find out if a shit ton of vyvanse and not sleeping for 2 days can get a trimester worth of homework done for 2 classes
SMM4H2022dgrdzfStLmsl3rqN	ADE	"fda needs a warning label for vyvanse: ""use of of this drug may result in major ocd/many unneeded hours at work"" HTTPURL________________
SMM4H20224NXOUAq1w2iOICs4	playing league while on vyvanse is too damn stressful.  back to public i go!
SMM4H2022B1bAOXsfrbRejR4I	it feels like my brain is melting. 360mg of vyvanse in 24 hours... not smart danielle. not smart.
SMM4H2022toEr2OzZBBPoe4XW	vyvanse is really taking its toll now #headache #anger
SMM4H20229RZPfaWoFF8yL3D5	vyvanse keep me straight but i can't eat shit when i'm on em
SMM4H20225agVQKrNOsJxVe6x	vyvanse makes me having the sleeping schedule of a fucking vampire.
SMM4H2022qy94TKLf0gBVUetm	i lost 17 pounds on vyvanse &amp; that's why life is wonderful
SMM4H2022iwdyYdp1mr8gUygc	popped a vyvanse i'm tweak. whoop
SMM4H2022LenoQcd8ciuvOenL	popped a vyvanse i'm tweaking. whoop
SMM4H2022AgCk6dWzXSV5mgLw	@USER_________ word. i've been fuckin tweakin out on vyvanse and writing hella verses
SMM4H2022EWIstrQb1ESqxC0n	am i the only one that grinds the shit out of their teeth on vyvanse? #cantbetheonlyone #icouldstudyforfinalsidonthave
SMM4H2022uufS75mVtVAYMcxM	vyvanse completely gets rid of my appetite. not quite sure how to feel about this.
SMM4H2022pOtGf3FNgANQpAhu	@USER_________ hungover shakes + vyvanse shakes + coffee = recipe for success
SMM4H2022tUUvVTfGxY1k6WGV	rt @USER_______: is it hot in here or is my vyvanse just kicking in?
SMM4H2022we8lRtVigLQ4Q5wt	@USER____ i took a vyvanse and drank a 12oz redbull this morning. my heart was hurting a lil bit haha
SMM4H2022WvFAu5nku7om54Ek	YOUNG NIGGA JUST GAVE ME A 70MG VYVANSE, THESE THINGS CAN TWERK ME OUT THANK GOODNESS FOR MY SCRIPT OF XANAX
SMM4H20224Z90PHiqLbGKnBdU	rt @USER_______: all nighter is killing me right now, i hate you vyvanse"""
SMM4H20224NXOUAq1w2iOICs4	ADE	
SMM4H2022B1bAOXsfrbRejR4I	ADE	
SMM4H2022toEr2OzZBBPoe4XW	ADE	
SMM4H2022toEr2OzZBBPoe4XW	ADE	
SMM4H20229RZPfaWoFF8yL3D5	ADE	
SMM4H20225agVQKrNOsJxVe6x	ADE	
SMM4H2022qy94TKLf0gBVUetm	ADE	
SMM4H2022iwdyYdp1mr8gUygc	ADE	
SMM4H2022LenoQcd8ciuvOenL	ADE	
SMM4H2022AgCk6dWzXSV5mgLw	ADE	
SMM4H2022EWIstrQb1ESqxC0n	ADE	
SMM4H2022uufS75mVtVAYMcxM	ADE	
SMM4H2022pOtGf3FNgANQpAhu	ADE	
SMM4H2022tUUvVTfGxY1k6WGV	ADE	
SMM4H2022RpoiFlsztduCC4Ru	ADE	rt @USER_______: is it hot in here or is my vyvanse just kicking in?
SMM4H2022we8lRtVigLQ4Q5wt	ADE	
SMM4H2022WvFAu5nku7om54Ek	ADE	
SMM4H20224Z90PHiqLbGKnBdU	ADE	
SMM4H2022xNCpmUEAI9NajDbb	ADE	oh my god. it's 5:19am and i am just now realizing that i accidentally took a vyvanse at 11pm... that explains why i can't sleep.
SMM4H2022h69JBNLyXNE3pkYA	ADE	rt @USER_______: @USER__________ maybe it's just a vyvanse addict thing rt @USER_______: nothing more satisfying than crossing something of'
SMM4H2022QoseXF8Z2TmaNKM8	ADE	i haven't slept in 2 days due to #vyvanse
SMM4H2022s4WOJgRWINEXPdE8	ADE	rt @USER_____: just wondering where the side effect of hating the world is stated on vyvanse advertisements?
SMM4H2022yHqk8UsoKbCvtyFQ	ADE	@USER_______ thats the prob with zyprexa its for ppl with bi-polar or schizophrenia its really strong when you wake up your drowsy for 6 hrs
SMM4H2022fucIkOVIsfbkLpC2	ADE	i can't even fucking restrict anymore. i just eat, and eat. maybe it's bc of the zyprexa. the other med should help with that, but idk.
SMM4H2022j0IXtdSjhIKqhQJt	ADE	@USER____ zyprexa had me sleep walking!!!
SMM4H2022pecxywPt1pWY7DMi	ADE	@USER_________ avelox got me. central nervous system breakdown.
SMM4H2022T5GKdXkKdguYMO1J	ADE	@USER________ I find the baclofen worse, it has left me in a tired/sleepy fog all day  - the codeine I can (mostly) deal with.
SMM4H2022T5GKdXkKdguYMO1J	ADE	@USER________ I find the baclofen worse, it has left me in a tired/sleepy fog all day  - the codeine I can (mostly) deal with.
SMM4H2022T5GKdXkKdguYMO1J	ADE	@USER________ I find the baclofen worse, it has left me in a tired/sleepy fog all day  - the codeine I can (mostly) deal with.
SMM4H2022MBY8VwAXENOjmo6E	ADE	yay mom's giving me baclofen when i get home~ i'll probably still be gorked for my physics final but i kinda don't give a fuck.
SMM4H2022TeRcLIkhRFSjAG9n	ADE	i think baclofen might make me a bigger asshole than usual. :/
SMM4H20228RAPVxS7nPLWDhCX	ADE	"@USER____@USER___________ i take baclofen ""can't sleep! want to sleep!"" help!"
SMM4H20223tGVIB9pr26y53RR	ADE	@USER___________ i would like to know what everyone else's experience are of baclofen and clonazepam. do they get dry nose / throat?
SMM4H20223tGVIB9pr26y53RR	ADE	@USER___________ i would like to know what everyone else's experience are of baclofen and clonazepam. do they get dry nose / throat?
SMM4H2022SmguJYNnZzz2u3hK	ADE	boniva would've been better properly named as an erectile dysfunction drug.
SMM4H20223oXuus6dMq4a3ECW	ADE	boniva would've been better properly named as an erectile dysfunction drug.
SMM4H2022p4qBo2g51yhbKG1G	ADE	i'm sorry you have ostrich halitosis @USER__________ but that is a side effect of once monthly boniva.
SMM4H2022FuuCWb2hRihWsm7y	ADE	@USER_________ ironically, the pulmonologist I work with told me about his own devastating bout with 'tendonitis' after Cipro
SMM4H2022Fd9uTly6Pc1HSjeD	ADE	@USER_______ i sure wish my doctor had told me cipro could disable me for life!  there was never any mention of that.  now i'm crippled.
SMM4H2022Fd9uTly6Pc1HSjeD	ADE	@USER_______ i sure wish my doctor had told me cipro could disable me for life!  there was never any mention of that.  now i'm crippled.
SMM4H2022w6MjVyz7cjHkxD6W	ADE	@USER_____ It wasn't an easy victory though. Felt like chemo with the Cipro. As for the heart, i meant for study purposes.
SMM4H2022QWuAHprKnkrUV9SL	ADE	@USER_____ yea still a vampire as still on cipro wbu? xx
SMM4H2022FRzuYeMT7vcRQKru	ADE	@USER_________ Cipro destroyed my entire body, from head to toe.  Bedridden since 2009.  Be VERY careful.
SMM4H2022FRzuYeMT7vcRQKru	ADE	@USER_________ Cipro destroyed my entire body, from head to toe.  Bedridden since 2009.  Be VERY careful.
SMM4H2022gjcv3n1S3FapcE6J	ADE	"this cipro is totally ""killing""  my tummy .. hiks.."
SMM4H2022r4fjjVXBdSqmegja	ADE	@USER_______ the aythromicyn didn't work so i'm back on cipro which is what caused my septic c diff in sept.
SMM4H2022VEIISYQFjrM4wqiu	ADE	day 11 of #rwrunstreak completed. 1.32 miles of walking. can't run even if i could because of cipro. also day 4 of mostly raw was good.
SMM4H2022062QZvnId6lFAATp	ADE	@USER___ cipro is awful makes me sick as a dog too
SMM4H2022gcWJC6D35W902jGc	ADE	@USER___________ consider yourself lucky if all it does is make you dizzy and sick!  cipro crippled me and countless others.
SMM4H2022gcWJC6D35W902jGc	ADE	@USER___________ consider yourself lucky if all it does is make you dizzy and sick!  cipro crippled me and countless others.
SMM4H2022gcWJC6D35W902jGc	ADE	@USER___________ consider yourself lucky if all it does is make you dizzy and sick!  cipro crippled me and countless others.
SMM4H2022FZxaIlZvyhjrfHme	ADE	@USER________ thank you so much for getting the message out...wish i could see the film but bayer crippled me with cipro back in 2009!
SMM4H2022p1c1TRSRd7frKOKR	ADE	@USER_______ i wish i'd have found your article sooner! i was crippled by cipro in oct of '09. prescribed for a uti &amp; it didn't even help.
SMM4H2022xWdqgd2FBs3O1auX	ADE	@USER_________ you r right cipro nearly killed me
SMM4H20220u8ovihVsFTXxxRh	ADE	guess i'm allergic to cipro...
SMM4H2022sxU3QPPJsu3DFnDQ	ADE	@USER_______ im on cypro . actually in dying on cypro
SMM4H2022PVHMXQxmLdnB6ig1	ADE	so glad to have just finished a course of cipro! fingers crossed i can stay off of nausea inducing meds for the next little while...
SMM4H20225Vwfb1MwuMO4Oa9o	ADE	@USER______ oof, sympathies. i had a raging cipro headache last week.
SMM4H2022nUO86zf9pMZYxG7X	ADE	the cymbalta certainly is addictive &amp; its fda approved...
SMM4H2022UTtX1JuD8qfxNC7S	ADE	@USER_______ cymbalta is especially weird i've had withdrawal quickly from missing a pill
SMM4H2022dYlm5G9cmQXUh8q0	ADE	only change so far since switching from lexapro to cymbalta: now i might notice if i got hit in the crotch w/ a lance in a jousting accident
SMM4H2022s1oCDCMu3Mn7qjDC	ADE	@USER_____ Thanks. There is a nonzero chance that the discomfort I am feeling was caused by going back on Cymbalta, possibly too quickly.
SMM4H2022TOneUeij1Xhmo0lW	ADE	cymbalta tore up our stress incontinence agreement first!  it's like niagara falls when i cough.
SMM4H2022TOneUeij1Xhmo0lW	ADE	cymbalta tore up our stress incontinence agreement first!  it's like niagara falls when i cough.
SMM4H2022YzNxe8kmI5VdaWVv	ADE	woke up to breakfast in bed...well couch because i'm addicted to the new 3d wifi tv. too bad i have no appetite. thanks cymbalta.
SMM4H2022RIqhVYo8kTlLRRSW	ADE	@USER_________ @USER__________ when i was on cymbalta and visanne i could not orgasm at all!!!
SMM4H2022RDhUlaEonDXdjEL5	ADE	@USER____ @USER________ @USER___________ it's very tough. i understand, &amp; you have my full sympathy. how did you find cymbalta withdrawals?
SMM4H2022bluZIbSjcqlpK1HK	ADE	@USER________ i didn't have side effects when i started taking cymbalta. after about 6 mths had to stop because it raised my blood pressure.
SMM4H202251tVgZba1WOrvlx8	ADE	Cymbalta is legal, an antidepressant.....side effects: nausea, dry mouth, constipation, diarrhea, fatigue, & THOUGHTS OF SUICIDE
SMM4H202251tVgZba1WOrvlx8	ADE	Cymbalta is legal, an antidepressant.....side effects: nausea, dry mouth, constipation, diarrhea, fatigue, & THOUGHTS OF SUICIDE
SMM4H202251tVgZba1WOrvlx8	ADE	Cymbalta is legal, an antidepressant.....side effects: nausea, dry mouth, constipation, diarrhea, fatigue, & THOUGHTS OF SUICIDE
SMM4H202251tVgZba1WOrvlx8	ADE	Cymbalta is legal, an antidepressant.....side effects: nausea, dry mouth, constipation, diarrhea, fatigue, & THOUGHTS OF SUICIDE
SMM4H202251tVgZba1WOrvlx8	ADE	Cymbalta is legal, an antidepressant.....side effects: nausea, dry mouth, constipation, diarrhea, fatigue, & THOUGHTS OF SUICIDE
SMM4H202251tVgZba1WOrvlx8	ADE	Cymbalta is legal, an antidepressant.....side effects: nausea, dry mouth, constipation, diarrhea, fatigue, & THOUGHTS OF SUICIDE
SMM4H2022TheRW90ev2lYzVVg	ADE	fact: if cymbalta didn't make me so miserable, i'd go back on it. i was the cooliest on cymbalta!
SMM4H202258FvhaxZxRk2V4IT	ADE	cymbalta withdrawal &lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;
SMM4H2022lyrxXpt18eofAiWb	ADE	you woukd think going off of cymbalta would make me less tired...but nope...-_-
SMM4H2022Z2ES2fjAfhaBNcxS	ADE	coming off of cymbalta has been the most exhausting experience. and it isn't even over :(
SMM4H20229Rn8yo1MjEJTf4gj	ADE	ok i've got a med ? anyone ever tried cymbalta?? my doc put me on it but i slept 10 hrs straight!!
SMM4H2022BYWVC7Nlawo5I1rq	ADE	@USER______ my blood pressure is fine, but my heart started lurching two weeks ago. savella didn't work for me, yeah. cymbalta rules!
SMM4H2022LRVyrr1dv9S3ktPL	ADE	coming off cymbalta sucks, i've been slowly cutting back for the past 3 months. have finally made it over a weeks since i have taken it.
SMM4H2022l00VIA6gNIXFAo9A	ADE	do not ever get on cymbalta.  getting off of it is hell!
SMM4H2022LNZC6MHk9dKqkt8R	ADE	@USER____ Great read as always. I was on Cymbalta for 5 days. Cold turkey had sweats, migraine, tremors while on & 3 days after.
SMM4H2022LNZC6MHk9dKqkt8R	ADE	@USER____ Great read as always. I was on Cymbalta for 5 days. Cold turkey had sweats, migraine, tremors while on & 3 days after.
SMM4H2022LNZC6MHk9dKqkt8R	ADE	@USER____ Great read as always. I was on Cymbalta for 5 days. Cold turkey had sweats, migraine, tremors while on & 3 days after.
SMM4H20224GGGFgLX5mTcVE4d	ADE	@USER_________ i was on cymbalta for over a year. in the process of quitting it because it interacts badly with my testosterone blockers.
SMM4H2022MDgFjIb4Qjvnk0vN	ADE	cymbalta makes me thirsty to the point where my mouth is painfully dry. it feels like the sahara desert in my mouth.
SMM4H2022MDgFjIb4Qjvnk0vN	ADE	cymbalta makes me thirsty to the point where my mouth is painfully dry. it feels like the sahara desert in my mouth.
